created_at,sentimental_value,sentiment_value_r,hashtags
Wed Jun 17 11:22:53 +0000 2020,0.416666667,1,nan
Wed Jun 17 11:41:15 +0000 2020,-0.076183712,-1,facemasks covid19 voiceofladakh
Wed Jun 17 11:57:19 +0000 2020,0.3203125,1,WhatsApp pandemic hope positive change
Wed Jun 17 12:49:04 +0000 2020,0.033333333,1,nan
Wed Jun 17 14:38:16 +0000 2020,0,0,nan
Wed Jun 17 14:18:21 +0000 2020,0.039285714,1,LifelineLaboratory RoutineTest HealthCheckup HealthyLife OlderPeople HealthyHeart FullBodyCheckup WorkFromHome Tips COVIDTest Coronavirus COVID19 COVID19
Wed Jun 17 14:57:46 +0000 2020,0,0,memereyes cats socialdistancing lockdown socialdistancingmemes catsofinstagram catlovers catlife catmemes
Wed Jun 17 14:42:01 +0000 2020,0,0,nan
Wed Jun 17 15:03:16 +0000 2020,-0.15,-1,Vadodara COVID19 Vadodara ThePeopleOfVadodara TPOV
Wed Jun 17 16:22:55 +0000 2020,0.075,1,nan
Wed Jun 17 16:33:27 +0000 2020,0,0,nan
Wed Jun 17 15:10:12 +0000 2020,-0.05952381,-1,ola Covid auto bangalore safe
Wed Jun 17 16:32:37 +0000 2020,0,0,enterpreneurlife workfromhome engineers house
Wed Jun 17 15:51:54 +0000 2020,0,0,nan
Wed Jun 17 17:44:35 +0000 2020,0,0,nan
Wed Jun 17 17:55:01 +0000 2020,0.177777778,1,nan
Wed Jun 17 17:04:45 +0000 2020,6.94E-18,1,itsme surajksk safetyfirst selfie lockdown covid19india lucknow indiaselfdependent
Wed Jun 17 18:57:15 +0000 2020,0,0,royalascot happytimes lockdown bujerafort
Wed Jun 17 18:28:36 +0000 2020,0.367424242,1,help animal feedstrays nature art dog cat pet living happy blessed art save bird artist doctors pandemic warrior love
Wed Jun 17 19:26:17 +0000 2020,0.071590909,1,Pandemic COVID19 coronavirus
Wed Jun 17 21:11:29 +0000 2020,-0.125,-1,wearebluedrop bluedroppictures video production create shoot shooting crewlife crew awesome bts thursday camera studio delhi socialdistancing location stayhealthy staysafe
Wed Jun 17 22:29:44 +0000 2020,0.125,1,newlook lockdown lockdown2020 lockdownhaircut lockdownlook selftrimming righttime takla beforerain sideeffectsoflockdown
Thu Jun 18 02:06:33 +0000 2020,0.5,1,nan
Thu Jun 18 02:06:33 +0000 2020,0.136363636,1,nan
Thu Jun 18 02:36:39 +0000 2020,0.5,1,Canon RaisinGeorge blackandwhite Urban UrbanPhotography StreetPotrait StreetPhotography monochrome Alone Help Government COVID FUCKTHESYSTEM
Thu Jun 18 02:12:30 +0000 2020,0.136363636,1,India coronavirus
Thu Jun 18 02:12:43 +0000 2020,0.112121212,1,n95facemask N95 facemask masks mask maskon
Thu Jun 18 03:08:55 +0000 2020,0.5,1,Vadodara ThePeopleOfVadodara TPOV
Thu Jun 18 02:53:20 +0000 2020,0,0,nan
Thu Jun 18 02:54:13 +0000 2020,0,0,kannadiga tiktoker quarantine explore tamilpaiyan instaposer instaphoto instaguy itscoronatime instafashion instaday ownedit photooftheday positivevibes attitude stayhome
Thu Jun 18 04:19:05 +0000 2020,0,0,nan
Thu Jun 18 03:57:42 +0000 2020,0.121428571,1,nan
Thu Jun 18 05:01:14 +0000 2020,0.25,1,ootd vistara homecoming delhi
Thu Jun 18 05:15:01 +0000 2020,0,0,nan
Thu Jun 18 04:57:39 +0000 2020,0.166666667,1,LifelineLaboratory RoutineTest HealthCheckup HealthyLife OlderPeople HealthyHeart FullBodyCheckup WorkFromHome Tips COVIDTest Coronavirus COVID19 COVID19
Thu Jun 18 05:41:59 +0000 2020,0,0,nan
Thu Jun 18 05:24:42 +0000 2020,-1,-1,nan
Thu Jun 18 05:43:50 +0000 2020,0,0,tiktok lipsyncbattle
Thu Jun 18 06:51:23 +0000 2020,0,0,nan
Thu Jun 18 06:58:37 +0000 2020,0.363636364,1,covid19 lockown
Thu Jun 18 07:11:56 +0000 2020,-0.8,-1,cycletouringknl cyclelife covid19
Thu Jun 18 07:16:01 +0000 2020,-0.5,-1,spreadpositivity spreadlove respect passionateactor savdhanindiafir film serials selfquarantine lockdown hasannaqvi bekindalways abhilashchaudhary morningmotivation eathealthy
Thu Jun 18 06:26:30 +0000 2020,0,0,Life Today LockDown StayIn StaySafe WeAreAllInThisTogether AllOfTheWay NewDelhi India Asia Earth Indiaig IndiaPictures Soi Indiaig Indiaigers Indiagram
Thu Jun 18 06:27:50 +0000 2020,0,0,nan
Thu Jun 18 06:37:04 +0000 2020,-0.4,-1,kittu mine stayhome staysafe covid19 life bike mt15 bikelife
Thu Jun 18 07:50:15 +0000 2020,0.5,1,puri odisha cuttack bhubaneswar balasore sambalpur bhadrak odia
Thu Jun 18 09:31:54 +0000 2020,0.292613636,1,nan
Thu Jun 18 08:21:26 +0000 2020,0.483333333,1,nan
Thu Jun 18 08:23:45 +0000 2020,-0.039965986,-1,nan
Thu Jun 18 09:37:41 +0000 2020,0,0,workfromhome
Thu Jun 18 11:03:32 +0000 2020,0.21,1,nan
Thu Jun 18 09:47:34 +0000 2020,0.5,1,Followus forMore JustHelpinghands
Thu Jun 18 09:57:03 +0000 2020,0,0,SupremeCourt supremecourtofindia lordjagganath rathyatra covid19 COVID lockdown
Thu Jun 18 09:40:24 +0000 2020,0.1,1,nan
Thu Jun 18 11:03:32 +0000 2020,0.15,1,nan
Thu Jun 18 12:32:02 +0000 2020,0,0,kliadvertising kli socialdistancing socialmediamarketing seo Digitaladvertising digitaladvertising2020 digitalplanning
Thu Jun 18 12:37:02 +0000 2020,0.05625,1,broadripple
Thu Jun 18 11:42:59 +0000 2020,-0.3,-1,nan
Thu Jun 18 11:27:10 +0000 2020,0,0,nan
Thu Jun 18 12:11:34 +0000 2020,0.15625,1,nan
Thu Jun 18 12:32:38 +0000 2020,0.266666667,1,nan
Thu Jun 18 12:05:38 +0000 2020,0.3203125,1,Vadodara IndiaFightsCorona HelpUsToHelpYou StayHomeStaySafe TogetherForIndia Vadodara
Thu Jun 18 12:12:00 +0000 2020,0,0,nan
Thu Jun 18 13:04:29 +0000 2020,0.0875,1,nan
Thu Jun 18 13:03:47 +0000 2020,0,0,nan
Thu Jun 18 13:48:09 +0000 2020,0,0,wilderness forest monsoongetaway indianforest wildandfree wildlife waterfall
Thu Jun 18 13:01:00 +0000 2020,0.65,1,KellyJobs KellyServices
Thu Jun 18 13:04:18 +0000 2020,0.083333333,1,pressrelease staysafe wearmasks maintainsocialdistancing takecare
Thu Jun 18 14:35:38 +0000 2020,0,0,lockdownstories
Thu Jun 18 14:33:10 +0000 2020,-0.183712121,-1,StayHomeStaySafe staysafe coronaAlert COVID19 Narsapuram NarsapurUpdates APFightsCorona
Thu Jun 18 15:34:35 +0000 2020,0,0,socialdistancing crew wearebluedrop bluedroppictures wip shooting video digital thursday crewlife stayhealthy staysafe work life new
Thu Jun 18 16:10:19 +0000 2020,0.358333333,1,Pandemic
Thu Jun 18 15:48:29 +0000 2020,0.143181818,1,instafood minestronesoup special vegetarianfood veganfood vegetarian vegan lockdown staysafe
Thu Jun 18 15:54:34 +0000 2020,-0.15,-1,nan
Thu Jun 18 15:34:49 +0000 2020,0,0,nan
Thu Jun 18 16:54:22 +0000 2020,0.13,1,nan
Thu Jun 18 16:55:05 +0000 2020,0.1,1,triptych landscapephotography landscape spring mustardfields
Thu Jun 18 17:09:06 +0000 2020,0,0,nan
Thu Jun 18 17:19:47 +0000 2020,-0.160714286,-1,chefsofinstagram socials wings missyou covid19 quarantinelife lostcountofthedays
Thu Jun 18 17:26:52 +0000 2020,0,0,nan
Thu Jun 18 16:21:50 +0000 2020,0,0,nan
Thu Jun 18 17:24:18 +0000 2020,0.224675325,1,nan
Thu Jun 18 17:21:58 +0000 2020,0.244545455,1,nan
Thu Jun 18 17:05:46 +0000 2020,0.136363636,1,nan
Thu Jun 18 18:34:47 +0000 2020,0,0,nan
Thu Jun 18 17:59:26 +0000 2020,0.2,1,nan
Thu Jun 18 19:04:08 +0000 2020,0.155208333,1,nan
Thu Jun 18 19:24:41 +0000 2020,0.26875,1,help animal feedstrays nature art dog cat pet living happy blessed art save bird artist doctors pandemic warrior love
Thu Jun 18 21:15:51 +0000 2020,0,0,nan
Thu Jun 18 21:18:36 +0000 2020,0,0,summer2020
Fri Jun 19 01:56:02 +0000 2020,-0.3,-1,nan
Fri Jun 19 00:56:05 +0000 2020,0.2,1,nan
Fri Jun 19 02:56:31 +0000 2020,0.172916667,1,nan
Fri Jun 19 03:29:04 +0000 2020,0.20625,1,nan
Fri Jun 19 03:28:47 +0000 2020,0.229545455,1,nan
Fri Jun 19 03:27:50 +0000 2020,0.277777778,1,nan
Fri Jun 19 05:11:13 +0000 2020,-0.286363636,-1,nan
Fri Jun 19 03:38:43 +0000 2020,0.223214286,1,siyaleesarees fashionblogger fashionista saree coronavirus couplegoals style latestnews indiafightscorona 19june2020 gocoronago baberuth
Fri Jun 19 04:28:25 +0000 2020,0.21875,1,blueinkportblair portblairdiaries andamandiaries andamanshopping havelockisland portblair andamanandnicobar mensfashion diglipur
Fri Jun 19 04:27:17 +0000 2020,-0.033333333,-1,blueinkportblair portblairdiaries
Fri Jun 19 05:24:04 +0000 2020,0.2625,1,LifelineLaboratory RoutineTest HealthCheckup HealthyLife OlderPeople HealthyHeart FullBodyCheckup WorkFromHome Tips COVIDTest Coronavirus COVID19 COVID19
Fri Jun 19 05:23:28 +0000 2020,0.275,1,bengaluru photooftheday longtimenofeeds instagood photography candidphotography newfilm postcovid19 corona personaldevelopment pics
Fri Jun 19 04:02:42 +0000 2020,0.266666667,1,goodmorningworld goodmorning flowers covid19 covid19
Fri Jun 19 06:47:11 +0000 2020,0.19,1,nan
Fri Jun 19 05:46:50 +0000 2020,-0.03125,-1,deebaco mask coronavirus protection Greatquality superbdesign
Fri Jun 19 06:35:20 +0000 2020,0.5,1,inifdhsr inifdrocks inifdhsr workshop photoframe Proud2bDesigner
Fri Jun 19 06:29:43 +0000 2020,0.122222222,1,nan
Fri Jun 19 07:07:31 +0000 2020,0,0,covid19 behavioralhealth socialdistancing facemask mask kidsfacemask sanitizer who worldhealthorganization selfquarantine temperature
Fri Jun 19 06:58:22 +0000 2020,0.083333333,1,nan
Fri Jun 19 07:29:26 +0000 2020,0.030416667,1,Pondicherry India
Fri Jun 19 06:24:38 +0000 2020,0,0,photography photooftheday lockdown timepass
Fri Jun 19 06:35:18 +0000 2020,-0.025,-1,covid19 RACKeonjharCity RotaractKeonjhar BeDifferent Rotaract EndPolio RID3262 RotaractClubOfKeonjharCity JoinRotaract DM4COLABRATION
Fri Jun 19 06:19:37 +0000 2020,0.525,1,iphotography shobology onlyinindia flowers kerala godsowncountry farmhouse quarantinelife staysafestayhome covid19 outdoors nature environment greenthumb flowersofinstagram
Fri Jun 19 07:49:10 +0000 2020,0.046590909,1,gym fitness training gymhumour funny
Fri Jun 19 08:46:17 +0000 2020,0,0,nan
Fri Jun 19 08:08:06 +0000 2020,0.391666667,1,nan
Fri Jun 19 10:22:29 +0000 2020,0.200852273,1,covid19 socialdistancing stayhome staysafe fightagainstcorona
Fri Jun 19 09:22:53 +0000 2020,0.144444444,1,nan
Fri Jun 19 11:32:21 +0000 2020,0.143253968,1,nan
Fri Jun 19 10:48:04 +0000 2020,-0.0625,-1,domestictravel civilaviation india coronavirus corona airtravel travelers vistara spicejet airindia goair indigo airport
Fri Jun 19 11:19:31 +0000 2020,0,0,india storytime lockdownstories business india indian lockdown2020 unlock1 covid19 coronaeffect storytelling streetstories streetph
Fri Jun 19 11:39:00 +0000 2020,0.594444444,1,nan
Fri Jun 19 10:44:06 +0000 2020,0.147186147,1,nan
Fri Jun 19 10:54:16 +0000 2020,0.125,1,lockdown5 ghatkoparuntold faces itzmumbai MyMumbai unseenmumbai archivesofmumbai moi
Fri Jun 19 13:08:45 +0000 2020,0.3,1,LifelineLaboratory RoutineTest HealthCheckup HealthyLife OlderPeople HealthyHeart FullBodyCheckup WorkFromHome Tips COVIDTest Coronavirus COVID19 COVID19
Fri Jun 19 12:03:15 +0000 2020,-0.0625,-1,indianarmy spreadpositivity spreadlove respect passionateactor savdhanindiafir film serials selfquarantine lockdown hasannaqvi bekindalways abhilashchaudhary morningmotivation
Fri Jun 19 12:02:41 +0000 2020,-0.05,-1,dreamersnap
Fri Jun 19 13:11:13 +0000 2020,0.033333333,1,nan
Fri Jun 19 12:22:26 +0000 2020,-0.116666667,-1,lockdown boystoys tools lovefortools diy doityourself screwdriver papercutters feelerguage hammers rubberhammer plastichammer glasscutter tool dna dnavlogs
Fri Jun 19 13:49:33 +0000 2020,0,0,nan
Fri Jun 19 14:15:31 +0000 2020,0.184090909,1,stayhome magnet metalhead hair lockdown quarantinerender quarantine dailyrender 3dmodeling photoshop redshift3d conceptart c4d
Fri Jun 19 13:53:33 +0000 2020,0,0,sunset colours picoftheday instagood beautiful nature naturephotography
Fri Jun 19 14:25:21 +0000 2020,0.117424242,1,Laptop Corona CoronaVIRUS
Fri Jun 19 14:07:27 +0000 2020,0,0,COVID19 Maharashtra
Fri Jun 19 13:46:02 +0000 2020,0.875,1,nan
Fri Jun 19 13:31:48 +0000 2020,0,0,gumpaste lily secubderabad hyderabad customcakes customorders hyderabadbakers birthdaycakehyderabad rbsudha hyderabad classes lovebaking chocofantasyTraining homebakers
Fri Jun 19 14:58:38 +0000 2020,0.025,1,rehimalayan quarantine
Fri Jun 19 15:02:48 +0000 2020,0.4,1,nan
Fri Jun 19 15:29:13 +0000 2020,0,0,socialdistancing coronavirus sk1284 parttimephotographer upstairs sparrow evening sonycybershot wx200 daddaughtertime eveningsky
Fri Jun 19 15:33:54 +0000 2020,0,0,covid19 immunity
Fri Jun 19 16:01:56 +0000 2020,0.433333333,1,cricketbat virat
Fri Jun 19 16:28:12 +0000 2020,0,0,nan
Fri Jun 19 16:22:25 +0000 2020,0.166666667,1,sonunigam SalmanKhan Bollywood depression lockdown depressionawareness depressionsupport depressionhelp fightnepotism indiafightsback boycott
Fri Jun 19 17:46:34 +0000 2020,0.266666667,1,workingfromhome
Fri Jun 19 16:54:49 +0000 2020,0,0,covid19 gettyreportage journalism Delhi
Fri Jun 19 17:34:29 +0000 2020,0.3,1,help animal feedstrays nature art dog cat pet living happy blessed art save bird artist doctors pandemic warrior love
Fri Jun 19 17:16:28 +0000 2020,0.40625,1,nan
Fri Jun 19 16:51:50 +0000 2020,-0.033333333,-1,nan
Fri Jun 19 18:57:56 +0000 2020,-0.033333333,-1,nan
Fri Jun 19 18:21:38 +0000 2020,0.116666667,1,bokaroreports ShareWithPride bokaro Covid19India
Fri Jun 19 18:28:35 +0000 2020,0.061458333,1,Follow
Fri Jun 19 18:16:33 +0000 2020,-0.1,-1,coronavirus Nagpur
Fri Jun 19 18:16:46 +0000 2020,0.34375,1,nan
Fri Jun 19 19:32:01 +0000 2020,0.5,1,covidmandala mytshirtdesign artistspotlight
Fri Jun 19 19:57:18 +0000 2020,0.212121212,1,nan
Fri Jun 19 21:09:53 +0000 2020,0.136363636,1,covid19
Fri Jun 19 22:27:09 +0000 2020,0,0,nan
Sat Jun 20 02:09:35 +0000 2020,0.147222222,1,nan
Sat Jun 20 03:23:41 +0000 2020,0.121428571,1,stayhome staysafe covid19 lockdown coronavirus coronaupdate covid19updates corona srd sangareddy sangareddymemes srdmemes sangareddydiaries sangareddydistrict sangareddyhighlights
Sat Jun 20 02:57:14 +0000 2020,0,0,corporateevents weddingevent promotions
Sat Jun 20 05:56:35 +0000 2020,0.08,1,donotjudge anything before you understand it clearly share support like follow quote quarantine quoteoftheday quotes instagood instapost
Sat Jun 20 05:39:59 +0000 2020,0,0,sumon covid19 stayhome staysafe quarantinetime vivekraaja
Sat Jun 20 04:52:50 +0000 2020,0,0,nan
Sat Jun 20 08:23:19 +0000 2020,0.25,1,AnjaliRao VjSamSimi
Sat Jun 20 08:13:56 +0000 2020,0.056565657,1,Daal Poori situation corona Mithila
Sat Jun 20 06:36:12 +0000 2020,0,0,covid19
Sat Jun 20 07:46:24 +0000 2020,0.458333333,1,nan
Sat Jun 20 06:26:04 +0000 2020,0,0,weddingday weddingrings weddingsutra weddingphoto vogue decorate musician flowerstagram flowers covid19 lockdown2020
Sat Jun 20 06:40:11 +0000 2020,-0.111111111,-1,nan
Sat Jun 20 07:20:45 +0000 2020,0.35,1,bilihendthi
Sat Jun 20 06:42:32 +0000 2020,0,0,nan
Sat Jun 20 08:57:17 +0000 2020,0.1,1,indiafightscorona bekindtooneanother covid19
Sat Jun 20 10:03:02 +0000 2020,0,0,nan
Sat Jun 20 08:40:10 +0000 2020,0.328472222,1,nan
Sat Jun 20 09:15:32 +0000 2020,-0.031818182,-1,bride groom food venue rooms decorations mandap chavri stage varmala
Sat Jun 20 09:14:24 +0000 2020,0,0,bride groom food venue rooms decorations mandap chavri stage varmala
Sat Jun 20 08:57:35 +0000 2020,0.563888889,1,nan
Sat Jun 20 08:27:41 +0000 2020,-0.5,-1,chanderisilk mirzahandlooms
Sat Jun 20 08:52:52 +0000 2020,0.5,1,nan
Sat Jun 20 09:08:42 +0000 2020,0,0,nan
Sat Jun 20 10:42:59 +0000 2020,0,0,KashishChibaarSharma ShivoHum paagalman MadHatter BohoQuigrungegodddess lockdown covid19 healing inwardjourney lovinglife healersofinstagram
Sat Jun 20 10:50:59 +0000 2020,0,0,nan
Sat Jun 20 11:04:03 +0000 2020,0.516666667,1,nan
Sat Jun 20 11:08:42 +0000 2020,-0.197222222,-1,quarantinelife quarantine quarantinecricket
Sat Jun 20 10:26:38 +0000 2020,0,0,KashishChibaarSharma ShivoHum paagalman MadHatter BohoQuigrungegodddess lockdown covid19 healing inwardjourney lovinglife healersofinstagram
Sat Jun 20 11:04:03 +0000 2020,0.4,1,nan
Sat Jun 20 12:36:52 +0000 2020,0.8,1,stayhome magnet metalhead thread lockdown quarantinerender quarantine dailyrender 3dmodeling photoshop redshift3d
Sat Jun 20 12:13:12 +0000 2020,0.345454545,1,IndiaFightsCorona HelpUsToHelpYou StayHomeStaySafe TogetherForIndia Vadodara Thepeopleofvadodara Tpov Coronaupdate CoronaSafety
Sat Jun 20 12:06:02 +0000 2020,0.25,1,nan
Sat Jun 20 13:15:24 +0000 2020,0.2,1,LifelineLaboratory RoutineTest HealthCheckup HealthyLife OlderPeople HealthyHeart FullBodyCheckup WorkFromHome Tips COVIDTest Coronavirus COVID19 COVID19
Sat Jun 20 13:15:55 +0000 2020,0.225,1,nan
Sat Jun 20 13:07:12 +0000 2020,0.166666667,1,nan
Sat Jun 20 13:55:00 +0000 2020,0.546875,1,craterlakepro cycling baaimpeloton focuscycles
Sat Jun 20 13:21:33 +0000 2020,0.628125,1,fathersday lockdown gift giftideas gifts
Sat Jun 20 14:29:05 +0000 2020,0,0,KellyJobs KellyServices
Sat Jun 20 15:12:12 +0000 2020,0.136363636,1,ddhills devrayandurga hills tumkuru coconuts lockdown quarantine rmcreations RM rm reelmoviecreations relaxation sky
Sat Jun 20 16:09:44 +0000 2020,0.313333333,1,nan
Sat Jun 20 16:25:38 +0000 2020,-0.088888889,-1,nan
Sat Jun 20 15:54:10 +0000 2020,0.4375,1,nan
Sat Jun 20 15:18:21 +0000 2020,0.7,1,nan
Sat Jun 20 16:20:17 +0000 2020,0.333333333,1,nan
Sat Jun 20 17:23:11 +0000 2020,-0.166666667,-1,bride groom food venue rooms decorations mandap chavri stage varmala
Sat Jun 20 17:27:56 +0000 2020,0.375,1,nan
Sat Jun 20 17:20:25 +0000 2020,0.75,1,bride groom food venue rooms decorations mandap chavri stage varmala
Sat Jun 20 17:05:53 +0000 2020,0.1,1,nan
Sat Jun 20 17:53:25 +0000 2020,-0.145833333,-1,nan
Sat Jun 20 18:38:29 +0000 2020,0,0,nan
Sat Jun 20 17:34:59 +0000 2020,-0.03125,-1,lockdown lockdownfilter chennai love4chennai chennai instapic instagram colorsofindia coi instaindia s9plus mobilephotography streetphotography
Sat Jun 20 19:08:54 +0000 2020,-0.34375,-1,nan
Sat Jun 20 19:36:56 +0000 2020,0.285714286,1,nan
Sat Jun 20 20:41:09 +0000 2020,0.744140625,1,nan
Sat Jun 20 20:03:43 +0000 2020,0,0,nan
Sat Jun 20 22:14:02 +0000 2020,0.25625,1,Lockdown StayHome StayHappy StayPositive StaySafe
Sun Jun 21 01:05:02 +0000 2020,-0.1,-1,nan
Sun Jun 21 00:53:28 +0000 2020,0,0,nan
Sun Jun 21 03:15:20 +0000 2020,0.163636364,1,coronavirus covid19 covidtreatment
Sun Jun 21 03:30:59 +0000 2020,0.080493827,1,foundonmyphone declutter reset note9photography signsofthetimes
Sun Jun 21 03:17:15 +0000 2020,0,0,GoodNews COVID19
Sun Jun 21 02:40:36 +0000 2020,0.291666667,1,nan
Sun Jun 21 02:53:37 +0000 2020,0,0,nan
Sun Jun 21 02:11:08 +0000 2020,-0.066666667,-1,blackberries raspberries blackraspberries
Sun Jun 21 03:09:07 +0000 2020,0.115606061,1,yogapractice yogaday yogathome nationalyogaday staysafe stayhome coronavirus yoga
Sun Jun 21 03:43:43 +0000 2020,0.233333333,1,nan
Sun Jun 21 05:06:14 +0000 2020,0,0,nan
Sun Jun 21 04:28:10 +0000 2020,0,0,simmisakhuja desipunjabisimmi beerchicken covid19 coronavirus stayhomestaysafe
Sun Jun 21 04:54:01 +0000 2020,0.4375,1,nan
Sun Jun 21 03:52:20 +0000 2020,0.25,1,InternationalYogaDay COVID19
Sun Jun 21 04:40:39 +0000 2020,0,0,nan
Sun Jun 21 04:11:15 +0000 2020,0,0,QOTD
Sun Jun 21 04:57:09 +0000 2020,0.363636364,1,nan
Sun Jun 21 04:29:34 +0000 2020,-0.25,-1,picture instagood instadaily insta followforfollowback followers instafollow blogger publicfigure today reality doityourself india america
Sun Jun 21 04:59:16 +0000 2020,0.78125,1,emotions expression acting theatre film contact email massage call meet lockdown online classes conversation discussion inner outer drama
Sun Jun 21 04:40:56 +0000 2020,0.4825,1,thebest fathersday dad thebest father plasticfreeliving recycle saveourplanet CottonBags ecofriendly zerowaste covid19 saveanimals
Sun Jun 21 06:40:23 +0000 2020,0.466666667,1,nan
Sun Jun 21 07:36:57 +0000 2020,0.329166667,1,nan
Sun Jun 21 07:26:45 +0000 2020,-0.009722222,-1,fathersday sundayfunday yogaday2020 covid19 fathersdaygifts commentforcomment instagramforbusiness asmatinterior interiordesigner
Sun Jun 21 05:14:52 +0000 2020,0.236666667,1,nan
Sun Jun 21 05:14:24 +0000 2020,0.366666667,1,nan
Sun Jun 21 06:06:22 +0000 2020,0,0,coronavirus indiaupdate Highest sarthak tiktokindia foryoupage foryou trending viralvideos
Sun Jun 21 06:26:04 +0000 2020,0.4,1,aginggracefully prelockdown middleage istillhaveitinme
Sun Jun 21 07:25:09 +0000 2020,-0.138888889,-1,fathersday sundayfunday yogaday2020 covid19 fathersdaygifts commentforcomment instagramforbusiness asmatinterior interiordesigner
Sun Jun 21 05:31:50 +0000 2020,0.081944444,1,nan
Sun Jun 21 05:55:48 +0000 2020,0.525,1,help animal feedstrays nature art dog cat pet living happy blessed art save bird artist doctors pandemic warrior love
Sun Jun 21 07:25:52 +0000 2020,0.35,1,fathersday sundayfunday yogaday2020 covid19 fathersdaygifts commentforcomment instagramforbusiness asmatinterior interiordesigner
Sun Jun 21 07:17:09 +0000 2020,0.102020202,1,nan
Sun Jun 21 06:25:23 +0000 2020,-0.3,-1,solar flares covid corona crisismanagement TheShift sunday rejoice time health
Sun Jun 21 07:09:02 +0000 2020,0,0,solareclipse2020 worldaroundsam villegelife apnabihar solar eclipse covid19 mobilephotography moonshape sun ring blue skyblue indiaclicks mobile honor karpi bihar
Sun Jun 21 06:38:27 +0000 2020,0,0,nan
